applicant_income,coapplicant_income,credit_score,employment_years,loan_amount,loan_term,dependents_num,education,self_employed,married,property_area,approval_probability_true,loan_status
40383.0,16033.0,799.0,1.1,700.0,300,0,Graduate,No,Yes,Semiurban,0.7199,1
63662.0,60504.0,665.0,15.2,700.0,120,2,Graduate,No,Yes,Urban,0.6798,0
87749.0,17179.0,796.0,11.4,700.0,180,0,Graduate,No,Yes,Semiurban,0.8702,1
29669.0,67535.0,746.0,0.2,700.0,180,0,Graduate,No,Yes,Semiurban,0.8603,1
76471.0,34813.0,812.0,4.1,700.0,180,0,Graduate,No,Yes,Semiurban,0.9153,1
56663.0,0.0,661.0,7.8,700.0,240,2,Graduate,No,No,Semiurban,0.578,0
72574.0,0.0,582.0,1.4,455.0,240,0,Graduate,No,No,Semiurban,0.6767,0
57217.0,38612.0,640.0,3.7,700.0,300,0,Graduate,No,Yes,Semiurban,0.6574,0
44793.0,39758.0,597.0,2.6,700.0,300,3,Graduate,No,Yes,Semiurban,0.6718,1
37546.0,0.0,616.0,1.1,700.0,240,1,Graduate,Yes,No,Semiurban,0.4661,0
75547.0,26422.0,671.0,4.8,700.0,300,0,Graduate,No,Yes,Semiurban,0.6934,0
75377.0,0.0,661.0,25.3,700.0,480,0,Graduate,No,No,Semiurban,0.9231,1
75219.0,25760.0,686.0,2.3,700.0,180,3,Not Graduate,No,Yes,Urban,0.5562,0
53690.0,0.0,564.0,4.0,700.0,180,0,Graduate,Yes,No,Urban,0.2153,0
84692.0,19319.0,677.0,2.0,700.0,360,1,Not Graduate,No,Yes,Urban,0.6561,1
102801.0,66845.0,668.0,10.5,700.0,240,0,Graduate,No,Yes,Rural,0.5282,1
25898.0,0.0,702.0,10.0,421.0,360,2,Graduate,No,No,Semiurban,0.6232,1
21300.0,36946.0,732.0,1.0,700.0,240,2,Graduate,No,Yes,Semiurban,0.7503,0
117188.0,48531.0,666.0,11.5,700.0,60,1,Not Graduate,No,Yes,Urban,0.5625,0
32427.0,37784.0,620.0,0.8,700.0,240,0,Graduate,No,Yes,Urban,0.6248,1
36090.0,0.0,619.0,0.5,423.0,300,2,Not Graduate,No,No,Rural,0.2311,0
50473.0,8501.0,789.0,5.3,690.0,240,0,Not Graduate,No,Yes,Rural,0.7263,0
28434.0,0.0,819.0,2.4,262.0,240,3,Graduate,No,No,Urban,0.817,1
48520.0,18300.0,651.0,3.8,700.0,480,0,Graduate,No,Yes,Rural,0.3294,0
38246.0,12624.0,689.0,5.3,700.0,300,1,Graduate,No,Yes,Semiurban,0.7159,1
51637.0,0.0,531.0,0.3,700.0,300,0,Graduate,No,No,Urban,0.2764,1
64057.0,29377.0,666.0,1.7,700.0,360,1,Not Graduate,No,Yes,Semiurban,0.3764,0
49302.0,79733.0,549.0,3.1,700.0,60,0,Not Graduate,No,Yes,Semiurban,0.0972,0
48267.0,44227.0,649.0,1.6,700.0,300,0,Graduate,No,Yes,Rural,0.4793,1
63472.0,20350.0,795.0,0.3,700.0,480,0,Graduate,No,Yes,Urban,0.9176,1
77416.0,35309.0,513.0,0.5,700.0,360,0,Not Graduate,Yes,Yes,Urban,0.5707,1
111663.0,9849.0,624.0,8.1,700.0,240,0,Graduate,No,Yes,Urban,0.4104,0
51959.0,29093.0,621.0,12.1,700.0,240,0,Not Graduate,No,Yes,Urban,0.758,0
122572.0,28250.0,535.0,0.8,700.0,240,2,Graduate,No,Yes,Semiurban,0.5831,0
82307.0,16380.0,777.0,1.4,700.0,300,0,Graduate,No,Yes,Urban,0.7921,1
28082.0,24085.0,705.0,5.3,700.0,120,1,Graduate,Yes,Yes,Semiurban,0.7555,0
33533.0,0.0,898.0,15.4,671.0,180,0,Graduate,No,No,Urban,0.9071,1
45483.0,0.0,576.0,1.8,588.0,240,1,Graduate,Yes,No,Semiurban,0.3028,1
104478.0,38987.0,545.0,9.7,700.0,300,0,Graduate,No,Yes,Semiurban,0.3585,1
46140.0,47508.0,789.0,3.5,700.0,300,3,Graduate,No,Yes,Semiurban,0.8685,1
25725.0,0.0,692.0,15.7,601.0,360,2,Graduate,No,No,Urban,0.5381,0
51734.0,21143.0,637.0,0.7,662.0,180,0,Not Graduate,No,Yes,Urban,0.7252,0
25693.0,18687.0,847.0,18.2,632.0,180,2,Graduate,Yes,Yes,Urban,0.7857,1
36567.0,0.0,715.0,2.9,482.0,360,0,Graduate,No,No,Urban,0.5602,1
44509.0,23837.0,812.0,15.3,700.0,360,1,Graduate,No,Yes,Urban,0.8818,1
60649.0,16653.0,640.0,3.1,700.0,360,0,Graduate,No,Yes,Urban,0.8615,1
87566.0,0.0,631.0,3.8,700.0,180,0,Graduate,No,No,Semiurban,0.4741,1
76232.0,0.0,675.0,8.2,700.0,120,0,Graduate,No,No,Rural,0.7115,1
34707.0,40974.0,770.0,6.4,700.0,300,1,Graduate,No,Yes,Urban,0.6667,0
48722.0,12457.0,707.0,4.8,453.0,360,0,Graduate,No,Yes,Rural,0.7529,0
41281.0,18424.0,717.0,2.7,700.0,180,2,Graduate,Yes,Yes,Urban,0.5588,1
40102.0,0.0,437.0,7.9,254.0,360,0,Graduate,Yes,No,Semiurban,0.2038,0
50863.0,43497.0,534.0,14.8,700.0,120,0,Not Graduate,No,Yes,Semiurban,0.5268,1
27624.0,13886.0,487.0,0.0,700.0,180,1,Graduate,No,Yes,Rural,0.05,0
35096.0,0.0,666.0,4.4,277.0,180,2,Graduate,No,No,Urban,0.3765,1
48087.0,32245.0,581.0,10.0,700.0,180,2,Graduate,No,Yes,Urban,0.4044,0
15535.0,18224.0,864.0,5.3,700.0,360,1,Graduate,No,Yes,Urban,0.7347,0
71843.0,32740.0,683.0,8.1,700.0,240,2,Graduate,Yes,Yes,Semiurban,0.7538,1
31999.0,11280.0,737.0,11.3,682.0,180,2,Graduate,No,Yes,Rural,0.5313,1
75999.0,16159.0,592.0,7.0,700.0,120,0,Not Graduate,No,Yes,Rural,0.5318,0
73243.0,0.0,599.0,6.3,700.0,240,0,Graduate,No,No,Semiurban,0.5332,0
45327.0,0.0,876.0,16.7,700.0,60,0,Graduate,No,No,Semiurban,0.7596,1
73625.0,28135.0,858.0,10.0,700.0,120,0,Graduate,Yes,Yes,Rural,0.7938,1
77819.0,24433.0,750.0,8.4,700.0,60,0,Graduate,No,Yes,Semiurban,0.7261,0
50023.0,36145.0,500.0,0.5,700.0,60,3,Graduate,No,Yes,Urban,0.0586,0
36232.0,37116.0,630.0,1.4,700.0,480,0,Graduate,Yes,Yes,Rural,0.5815,1
90295.0,41578.0,731.0,4.1,700.0,240,1,Graduate,No,Yes,Urban,0.7218,1
62783.0,0.0,672.0,6.2,700.0,360,1,Not Graduate,No,No,Urban,0.4705,0
88324.0,21728.0,495.0,1.8,700.0,360,0,Graduate,No,Yes,Urban,0.3447,0
20882.0,19804.0,869.0,0.5,700.0,360,0,Graduate,No,Yes,Semiurban,0.8356,1
59359.0,15044.0,617.0,1.9,700.0,120,0,Graduate,No,Yes,Semiurban,0.6727,0
29363.0,21557.0,581.0,7.4,700.0,300,1,Graduate,No,Yes,Urban,0.6454,1
56340.0,19274.0,712.0,10.5,700.0,240,3,Graduate,No,Yes,Semiurban,0.6807,1
76865.0,64917.0,831.0,12.2,700.0,300,0,Graduate,No,Yes,Rural,0.9512,1
118236.0,15126.0,746.0,2.4,700.0,240,2,Graduate,No,Yes,Rural,0.6389,1
38406.0,0.0,560.0,2.3,700.0,180,0,Not Graduate,No,No,Semiurban,0.1591,0
45670.0,23219.0,557.0,2.6,688.0,300,1,Graduate,No,Yes,Rural,0.3691,1
54714.0,24015.0,489.0,2.4,700.0,60,1,Graduate,No,Yes,Semiurban,0.1338,0
37824.0,33545.0,664.0,5.5,700.0,360,0,Not Graduate,No,Yes,Urban,0.6054,0
85905.0,0.0,652.0,2.2,700.0,120,0,Graduate,No,No,Urban,0.6756,1
55302.0,17327.0,741.0,0.1,700.0,300,0,Graduate,No,Yes,Semiurban,0.8779,1
59947.0,13594.0,633.0,2.9,499.0,360,0,Graduate,No,Yes,Urban,0.6209,1
73900.0,21826.0,787.0,1.3,700.0,120,1,Graduate,No,Yes,Urban,0.7249,1
55264.0,0.0,754.0,0.1,700.0,360,0,Graduate,No,No,Semiurban,0.7853,0
40402.0,55516.0,618.0,3.2,700.0,240,1,Not Graduate,No,Yes,Urban,0.3271,0
55466.0,19519.0,732.0,1.2,700.0,480,0,Graduate,No,Yes,Urban,0.8268,1
39752.0,7272.0,825.0,3.0,700.0,120,2,Graduate,No,Yes,Semiurban,0.7147,1
59596.0,22383.0,604.0,1.6,700.0,360,2,Graduate,No,Yes,Semiurban,0.3783,1
86570.0,41944.0,682.0,4.6,700.0,180,2,Graduate,No,Yes,Rural,0.7705,1
34770.0,65950.0,722.0,23.5,700.0,240,0,Graduate,No,Yes,Semiurban,0.9179,1
29924.0,0.0,667.0,4.0,649.0,240,0,Graduate,No,No,Semiurban,0.3503,0
58144.0,20246.0,768.0,5.2,565.0,240,2,Not Graduate,No,Yes,Semiurban,0.8932,1
41255.0,26690.0,803.0,12.6,700.0,240,0,Graduate,No,Yes,Urban,0.9413,1
57718.0,33802.0,736.0,2.3,700.0,360,0,Graduate,No,Yes,Urban,0.5675,1
65158.0,14460.0,728.0,0.9,700.0,360,0,Graduate,No,Yes,Rural,0.8017,1
23148.0,23519.0,642.0,1.7,700.0,240,1,Graduate,No,Yes,Semiurban,0.5043,1
76095.0,0.0,729.0,2.6,700.0,240,1,Graduate,No,No,Rural,0.7665,0
34848.0,0.0,581.0,5.2,700.0,240,1,Graduate,No,No,Semiurban,0.2818,0
56422.0,24847.0,900.0,0.0,700.0,300,0,Graduate,No,Yes,Urban,0.9428,1
43177.0,16080.0,841.0,9.6,700.0,180,0,Graduate,No,Yes,Semiurban,0.897,1
45170.0,32413.0,784.0,0.4,700.0,360,3,Graduate,No,Yes,Semiurban,0.8912,1
116014.0,0.0,744.0,11.5,700.0,360,0,Not Graduate,No,No,Semiurban,0.8247,1
65127.0,0.0,752.0,14.9,700.0,300,0,Not Graduate,No,No,Semiurban,0.9101,1
63625.0,0.0,557.0,23.1,700.0,360,1,Graduate,Yes,No,Rural,0.4611,1
60682.0,0.0,591.0,8.3,700.0,480,0,Graduate,No,No,Rural,0.5317,0
73895.0,15973.0,586.0,0.8,700.0,480,0,Graduate,No,Yes,Rural,0.2771,0
48014.0,65450.0,674.0,6.1,700.0,300,0,Not Graduate,Yes,Yes,Urban,0.6724,1
64442.0,0.0,631.0,1.1,517.0,300,0,Not Graduate,Yes,No,Urban,0.5044,1
90672.0,40914.0,794.0,11.4,700.0,300,0,Graduate,No,Yes,Urban,0.9684,1
60824.0,9419.0,592.0,1.9,700.0,240,2,Not Graduate,No,Yes,Urban,0.4004,1
148711.0,7769.0,794.0,2.0,700.0,240,0,Graduate,No,Yes,Semiurban,0.8804,1
85257.0,19829.0,642.0,12.5,700.0,360,0,Graduate,No,Yes,Semiurban,0.7195,1
35291.0,7763.0,653.0,0.1,700.0,480,1,Graduate,No,Yes,Semiurban,0.6191,1
52884.0,40189.0,779.0,1.1,700.0,60,3,Graduate,No,Yes,Rural,0.4531,1
67290.0,0.0,746.0,2.7,700.0,180,0,Graduate,No,No,Rural,0.6005,0
58028.0,58138.0,574.0,6.0,700.0,180,2,Not Graduate,No,Yes,Urban,0.2742,0
76000.0,24540.0,793.0,5.2,700.0,360,1,Not Graduate,No,Yes,Rural,0.7995,0
79598.0,0.0,713.0,5.5,700.0,240,0,Graduate,No,No,Semiurban,0.8167,1
23566.0,23214.0,487.0,10.6,532.0,300,0,Graduate,Yes,Yes,Semiurban,0.2688,0
97543.0,16636.0,613.0,0.6,700.0,240,0,Graduate,No,Yes,Rural,0.6905,1
38017.0,21510.0,636.0,3.7,558.0,360,1,Graduate,Yes,Yes,Urban,0.5812,1
44343.0,13875.0,595.0,6.5,700.0,240,0,Graduate,No,Yes,Rural,0.608,1
44284.0,33292.0,831.0,5.1,700.0,300,0,Graduate,No,Yes,Semiurban,0.9266,1
79986.0,0.0,651.0,3.0,700.0,60,1,Not Graduate,No,No,Rural,0.1519,1
50911.0,25460.0,736.0,0.1,700.0,300,0,Graduate,No,Yes,Rural,0.554,1
43101.0,127141.0,712.0,0.3,700.0,180,2,Graduate,No,Yes,Semiurban,0.771,1
47664.0,21554.0,760.0,0.6,621.0,360,2,Graduate,No,Yes,Urban,0.8272,1
26802.0,31970.0,856.0,2.1,700.0,360,0,Graduate,No,Yes,Urban,0.8707,0
29005.0,0.0,733.0,0.6,700.0,120,3,Graduate,Yes,No,Urban,0.2329,0
33839.0,50852.0,864.0,2.8,700.0,120,0,Graduate,No,Yes,Urban,0.9449,1
50866.0,30673.0,749.0,1.0,545.0,180,0,Not Graduate,No,Yes,Rural,0.5642,0
75279.0,0.0,721.0,7.6,700.0,120,0,Graduate,No,No,Urban,0.5636,0
71871.0,94929.0,733.0,10.3,700.0,360,1,Not Graduate,No,Yes,Rural,0.8486,1
96552.0,0.0,436.0,2.5,700.0,480,1,Not Graduate,No,No,Semiurban,0.2134,1
87928.0,24183.0,657.0,3.6,700.0,300,0,Graduate,No,Yes,Urban,0.7135,0
45615.0,44537.0,700.0,15.3,700.0,180,0,Not Graduate,No,Yes,Semiurban,0.8556,1
57412.0,0.0,742.0,3.8,700.0,300,0,Graduate,No,No,Semiurban,0.6241,1
56181.0,0.0,736.0,26.6,409.0,360,2,Not Graduate,No,No,Semiurban,0.9223,1
23076.0,20667.0,725.0,0.8,700.0,480,2,Graduate,No,Yes,Semiurban,0.6837,0
34158.0,46713.0,576.0,9.9,526.0,60,1,Not Graduate,No,Yes,Urban,0.3358,1
53090.0,46044.0,537.0,3.4,614.0,300,1,Not Graduate,No,Yes,Semiurban,0.2714,0
52965.0,25603.0,568.0,0.1,700.0,240,1,Not Graduate,No,Yes,Semiurban,0.3652,1
70628.0,0.0,869.0,17.9,700.0,240,0,Not Graduate,No,No,Rural,0.8898,1
69198.0,21692.0,609.0,16.8,700.0,300,0,Graduate,No,Yes,Rural,0.7408,1
27073.0,26685.0,622.0,2.4,700.0,240,1,Graduate,No,Yes,Urban,0.4014,1
70814.0,0.0,736.0,15.4,695.0,240,0,Graduate,No,No,Urban,0.7878,1
66084.0,32091.0,518.0,0.8,700.0,120,0,Graduate,Yes,Yes,Semiurban,0.1835,0
59635.0,36165.0,597.0,5.7,700.0,240,3,Graduate,Yes,Yes,Rural,0.4538,0
89151.0,0.0,759.0,1.1,700.0,360,2,Graduate,No,No,Semiurban,0.8898,1
53637.0,0.0,641.0,1.4,700.0,120,0,Not Graduate,No,No,Urban,0.5392,1
96100.0,0.0,869.0,7.6,700.0,360,1,Graduate,No,No,Urban,0.9247,1
39201.0,29457.0,524.0,2.4,700.0,180,3,Not Graduate,No,Yes,Urban,0.1019,1
37402.0,0.0,634.0,0.0,289.0,240,0,Graduate,Yes,No,Urban,0.4774,0
68192.0,21144.0,644.0,2.7,700.0,480,0,Not Graduate,No,Yes,Semiurban,0.5304,0
48782.0,46931.0,682.0,1.3,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.6052,0
63569.0,0.0,588.0,5.7,485.0,360,0,Graduate,No,No,Urban,0.5938,0
131538.0,52218.0,639.0,1.1,700.0,300,2,Graduate,No,Yes,Urban,0.7408,1
67189.0,0.0,787.0,9.2,700.0,240,0,Graduate,No,No,Urban,0.8811,1
63363.0,32629.0,645.0,1.6,700.0,300,0,Graduate,Yes,Yes,Rural,0.4985,1
39534.0,49060.0,596.0,2.5,700.0,240,0,Graduate,No,Yes,Semiurban,0.6687,0
27890.0,0.0,894.0,1.8,433.0,360,0,Graduate,No,No,Rural,0.8462,1
55245.0,11734.0,708.0,5.2,700.0,300,0,Graduate,No,Yes,Semiurban,0.8844,1
89151.0,26861.0,751.0,0.5,700.0,360,1,Graduate,No,Yes,Urban,0.9542,1
49730.0,24244.0,772.0,3.3,700.0,360,0,Graduate,No,Yes,Urban,0.7683,1
67414.0,0.0,690.0,2.0,494.0,360,1,Graduate,No,No,Semiurban,0.8541,1
103687.0,7981.0,641.0,10.8,700.0,240,1,Graduate,No,Yes,Semiurban,0.8504,0
102604.0,15123.0,700.0,0.4,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.7786,0
68193.0,59170.0,645.0,8.9,700.0,360,1,Graduate,No,Yes,Semiurban,0.864,1
61172.0,0.0,717.0,0.9,512.0,120,1,Not Graduate,No,No,Semiurban,0.6749,0
30097.0,0.0,677.0,0.5,700.0,180,0,Graduate,No,No,Urban,0.3513,0
43709.0,0.0,792.0,1.1,700.0,120,0,Graduate,No,No,Rural,0.536,0
50619.0,12240.0,585.0,0.5,700.0,60,1,Graduate,No,Yes,Semiurban,0.1777,0
41080.0,47199.0,743.0,3.7,700.0,300,3,Graduate,Yes,Yes,Semiurban,0.8201,1
57892.0,11406.0,774.0,22.2,700.0,360,0,Graduate,Yes,Yes,Semiurban,0.9357,1
127121.0,12169.0,670.0,0.2,700.0,120,0,Graduate,No,Yes,Semiurban,0.5759,1
107738.0,30034.0,768.0,3.1,700.0,360,0,Graduate,No,Yes,Urban,0.8919,1
63097.0,0.0,737.0,2.4,700.0,240,0,Graduate,No,No,Semiurban,0.7544,1
79013.0,0.0,760.0,2.1,524.0,300,1,Graduate,No,No,Urban,0.7624,0
30267.0,72484.0,729.0,2.0,700.0,360,0,Graduate,Yes,Yes,Urban,0.8333,1
105337.0,24705.0,722.0,11.3,700.0,360,0,Graduate,No,Yes,Urban,0.7763,1
29554.0,0.0,624.0,0.1,254.0,120,0,Not Graduate,No,No,Urban,0.3268,0
83566.0,32156.0,651.0,7.5,700.0,120,0,Graduate,No,Yes,Urban,0.5068,1
49593.0,45512.0,650.0,1.5,700.0,480,0,Graduate,Yes,Yes,Urban,0.5247,0
41462.0,7374.0,765.0,2.4,606.0,120,0,Not Graduate,No,Yes,Rural,0.7967,1
52172.0,38176.0,758.0,2.7,700.0,180,0,Graduate,No,Yes,Urban,0.7185,1
35370.0,0.0,792.0,1.8,286.0,240,2,Graduate,No,No,Semiurban,0.8458,1
36009.0,22070.0,786.0,0.5,483.0,360,3,Not Graduate,No,Yes,Urban,0.858,1
29195.0,76309.0,673.0,0.6,700.0,300,0,Graduate,No,Yes,Rural,0.658,1
78618.0,20511.0,882.0,1.8,700.0,300,0,Graduate,No,Yes,Urban,0.9281,1
94490.0,0.0,701.0,8.6,700.0,300,0,Graduate,No,No,Urban,0.708,0
23565.0,41360.0,622.0,0.7,700.0,360,0,Graduate,Yes,Yes,Urban,0.5289,1
123265.0,12295.0,739.0,6.8,700.0,180,0,Graduate,No,Yes,Rural,0.7577,0
56668.0,0.0,742.0,1.7,700.0,60,0,Graduate,No,No,Semiurban,0.7158,1
61535.0,0.0,620.0,10.7,700.0,120,1,Graduate,Yes,No,Urban,0.344,1
25355.0,0.0,658.0,2.8,618.0,180,0,Graduate,Yes,No,Urban,0.3923,0
99185.0,0.0,640.0,0.9,606.0,60,0,Not Graduate,No,No,Urban,0.4758,1
61951.0,22179.0,740.0,21.3,700.0,360,2,Not Graduate,No,Yes,Urban,0.8936,1
91886.0,53957.0,770.0,1.0,700.0,360,1,Graduate,No,Yes,Rural,0.7837,0
95107.0,13753.0,676.0,4.2,700.0,360,0,Graduate,No,Yes,Semiurban,0.7288,0
99772.0,41204.0,756.0,4.2,700.0,180,0,Graduate,No,Yes,Semiurban,0.862,1
31362.0,0.0,540.0,2.3,700.0,300,0,Graduate,Yes,No,Urban,0.2141,0
52191.0,0.0,810.0,15.1,451.0,300,0,Graduate,No,No,Semiurban,0.9544,1
40610.0,0.0,644.0,9.3,314.0,360,0,Graduate,Yes,No,Urban,0.386,0
82946.0,24636.0,655.0,8.9,700.0,480,0,Not Graduate,No,Yes,Urban,0.4928,1
65501.0,0.0,770.0,18.3,648.0,360,0,Graduate,No,No,Semiurban,0.9165,1
89236.0,0.0,742.0,3.1,700.0,300,1,Graduate,No,No,Urban,0.8253,1
90885.0,28704.0,682.0,0.5,700.0,300,1,Graduate,No,Yes,Semiurban,0.7163,1
23295.0,0.0,599.0,7.3,222.0,360,0,Graduate,Yes,No,Rural,0.3432,1
100441.0,65246.0,640.0,2.4,700.0,120,0,Not Graduate,No,Yes,Urban,0.4167,1
84911.0,9172.0,703.0,1.1,700.0,180,0,Graduate,No,Yes,Rural,0.7345,1
48773.0,0.0,746.0,3.3,700.0,240,0,Graduate,No,No,Urban,0.7022,0
65967.0,0.0,642.0,13.0,700.0,360,0,Graduate,No,No,Urban,0.8372,1
54071.0,27762.0,633.0,0.9,700.0,120,2,Graduate,No,Yes,Semiurban,0.3174,0
73773.0,28573.0,738.0,9.4,700.0,240,1,Graduate,No,Yes,Semiurban,0.9023,1
48728.0,0.0,690.0,2.7,700.0,240,2,Graduate,No,No,Urban,0.5907,0
69644.0,0.0,707.0,0.7,700.0,240,1,Graduate,No,No,Rural,0.6819,1
58587.0,0.0,464.0,9.4,700.0,240,3,Graduate,No,No,Rural,0.1935,0
47500.0,35260.0,702.0,17.5,700.0,360,1,Graduate,No,Yes,Urban,0.7764,1
61689.0,21032.0,777.0,1.7,700.0,300,3,Graduate,No,Yes,Rural,0.7037,1
177498.0,22093.0,637.0,1.8,700.0,360,0,Graduate,No,Yes,Semiurban,0.7484,1
38330.0,24861.0,719.0,2.5,700.0,180,0,Graduate,Yes,Yes,Rural,0.4018,0
51278.0,17546.0,596.0,8.4,700.0,240,1,Graduate,No,Yes,Urban,0.6204,0
43019.0,68133.0,532.0,0.1,700.0,240,3,Not Graduate,No,Yes,Rural,0.054,0
44956.0,28801.0,723.0,1.3,700.0,120,0,Not Graduate,No,Yes,Urban,0.4092,0
80228.0,14132.0,688.0,6.1,700.0,180,0,Not Graduate,No,Yes,Rural,0.3505,0
76931.0,0.0,666.0,2.6,700.0,240,0,Graduate,No,No,Semiurban,0.8014,1
56814.0,59366.0,777.0,2.0,700.0,360,1,Graduate,No,Yes,Urban,0.8593,1
87645.0,48216.0,685.0,10.3,700.0,180,0,Graduate,No,Yes,Urban,0.7296,1
79479.0,17714.0,659.0,12.5,700.0,180,1,Graduate,No,Yes,Rural,0.6466,0
58149.0,14618.0,617.0,14.8,700.0,300,3,Not Graduate,Yes,Yes,Semiurban,0.558,1
29905.0,58984.0,605.0,1.6,700.0,300,2,Graduate,No,Yes,Urban,0.3016,0
80701.0,0.0,763.0,12.2,700.0,120,0,Graduate,No,No,Semiurban,0.8705,1
61161.0,0.0,677.0,6.7,700.0,480,0,Graduate,No,No,Rural,0.7669,1
57488.0,19679.0,802.0,0.8,700.0,120,0,Graduate,No,Yes,Urban,0.8984,1
46829.0,55409.0,422.0,4.7,661.0,120,0,Graduate,No,Yes,Urban,0.2359,1
77867.0,15061.0,780.0,0.1,700.0,240,0,Graduate,No,Yes,Rural,0.8004,1
57646.0,0.0,715.0,6.2,700.0,60,2,Graduate,Yes,No,Semiurban,0.4539,0
51562.0,37774.0,698.0,6.6,700.0,60,0,Graduate,No,Yes,Urban,0.633,1
34041.0,41670.0,586.0,7.8,471.0,300,2,Graduate,No,Yes,Urban,0.3684,1
89191.0,0.0,524.0,0.9,633.0,360,3,Not Graduate,No,No,Rural,0.1149,0
73428.0,0.0,762.0,4.9,700.0,240,0,Not Graduate,No,No,Urban,0.8144,1
63403.0,0.0,705.0,1.0,700.0,240,3,Not Graduate,No,No,Semiurban,0.4851,1
18660.0,0.0,734.0,14.7,533.0,360,1,Not Graduate,No,No,Rural,0.2711,0
61008.0,0.0,670.0,5.6,534.0,120,0,Graduate,Yes,No,Urban,0.7031,1
51467.0,16584.0,774.0,0.5,700.0,240,0,Graduate,No,Yes,Rural,0.7333,1
43925.0,13257.0,639.0,1.0,457.0,180,0,Graduate,No,Yes,Semiurban,0.6083,1
78181.0,0.0,672.0,5.4,519.0,240,0,Graduate,No,No,Semiurban,0.6267,0
76898.0,0.0,670.0,3.2,700.0,240,1,Not Graduate,No,No,Urban,0.4766,1
68423.0,0.0,686.0,6.7,700.0,300,0,Graduate,No,No,Semiurban,0.7178,1
71318.0,36527.0,785.0,1.6,700.0,240,1,Not Graduate,Yes,Yes,Urban,0.6526,0
37073.0,33158.0,585.0,5.4,700.0,480,0,Graduate,No,Yes,Urban,0.3251,0
46719.0,28190.0,484.0,1.0,612.0,60,0,Graduate,Yes,Yes,Rural,0.1589,1
58772.0,27732.0,562.0,3.9,700.0,360,1,Graduate,No,Yes,Urban,0.6086,1
43860.0,68348.0,780.0,15.8,700.0,120,1,Not Graduate,No,Yes,Rural,0.7988,1
77297.0,0.0,693.0,4.9,700.0,240,0,Graduate,No,No,Urban,0.5281,1
45738.0,19501.0,541.0,0.3,700.0,180,0,Graduate,No,Yes,Semiurban,0.1599,0
98189.0,0.0,726.0,22.4,700.0,480,2,Graduate,Yes,No,Rural,0.772,1
38519.0,0.0,663.0,0.9,539.0,360,1,Graduate,No,No,Urban,0.2255,0
139446.0,38473.0,759.0,6.3,700.0,240,0,Graduate,No,Yes,Rural,0.8008,1
133560.0,33295.0,776.0,3.8,700.0,480,0,Graduate,No,Yes,Semiurban,0.7693,1
54732.0,32673.0,900.0,1.7,700.0,360,0,Graduate,No,Yes,Urban,0.9367,1
92170.0,0.0,582.0,1.0,700.0,480,0,Graduate,No,No,Semiurban,0.5722,1
48138.0,0.0,517.0,1.0,451.0,360,1,Graduate,No,No,Urban,0.255,1
64731.0,0.0,745.0,9.8,700.0,120,2,Graduate,Yes,No,Urban,0.8543,0
52896.0,0.0,808.0,10.3,700.0,300,1,Graduate,No,No,Semiurban,0.8747,1
33194.0,12530.0,578.0,3.1,700.0,480,0,Graduate,No,Yes,Urban,0.5841,0
12916.0,0.0,572.0,0.5,351.0,180,2,Graduate,No,No,Urban,0.0879,0
50876.0,0.0,748.0,10.8,700.0,360,0,Graduate,No,No,Rural,0.8955,1
68506.0,0.0,825.0,3.3,700.0,180,3,Not Graduate,Yes,No,Rural,0.4184,0
94309.0,34552.0,590.0,2.9,700.0,240,0,Graduate,Yes,Yes,Semiurban,0.4034,1
57837.0,0.0,706.0,2.6,700.0,120,0,Graduate,No,No,Semiurban,0.5748,0
86788.0,21691.0,517.0,2.3,700.0,240,1,Graduate,No,Yes,Semiurban,0.6055,0
37132.0,0.0,656.0,3.7,700.0,360,0,Graduate,Yes,No,Semiurban,0.438,1
46089.0,42839.0,666.0,4.6,700.0,60,2,Graduate,Yes,Yes,Semiurban,0.3262,0
88672.0,34724.0,838.0,3.1,700.0,240,1,Graduate,No,Yes,Rural,0.9089,0
20228.0,19503.0,650.0,11.3,652.0,300,0,Graduate,No,Yes,Urban,0.6712,0
57265.0,31723.0,761.0,1.9,700.0,480,1,Graduate,No,Yes,Semiurban,0.7874,0
44978.0,9033.0,603.0,4.3,457.0,180,0,Graduate,Yes,Yes,Rural,0.2795,0
100857.0,0.0,705.0,1.8,700.0,180,0,Graduate,No,No,Semiurban,0.8952,1
47919.0,19147.0,880.0,7.0,700.0,180,3,Graduate,Yes,Yes,Rural,0.9062,1
61658.0,62020.0,838.0,0.5,700.0,180,2,Graduate,Yes,Yes,Urban,0.9309,1
83871.0,15717.0,880.0,1.0,700.0,300,0,Graduate,No,Yes,Urban,0.9569,1
30428.0,28686.0,748.0,8.1,700.0,480,0,Graduate,No,Yes,Rural,0.6542,0
53716.0,21251.0,662.0,1.0,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.5987,0
47511.0,19791.0,730.0,4.9,700.0,180,2,Graduate,No,Yes,Semiurban,0.6137,0
84748.0,33108.0,775.0,17.6,700.0,360,3,Graduate,No,Yes,Urban,0.9381,1
75624.0,0.0,737.0,3.7,700.0,180,0,Graduate,No,No,Semiurban,0.7442,1
